GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0042742	P	defense response to bacterium	9	915	118	30113	0.013	1	// Zm00001d002085 // Zm00001d034217 // Zm00001d012660 // Zm00001d027656 // Zm00001d032869 // Zm00001d025920 // Zm00001d025921 // Zm00001d048949 // Zm00001d002536 
GO:1901576	P	organic substance biosynthetic process	179	915	6180	30113	0.77	1	// Zm00001d002085 // Zm00001d051309 // Zm00001d026542 // Zm00001d014525 // Zm00001d022462 // Zm00001d045159 // Zm00001d016438 // Zm00001d002006 // Zm00001d005865 // Zm00001d036345 // Zm00001d022197 // Zm00001d045661 // Zm00001d020137 // Zm00001d027929 // Zm00001d027882 // Zm00001d029679 // Zm00001d015183 // Zm00001d032152 // Zm00001d035134 // Zm00001d002717 // Zm00001d043536 // Zm00001d014532 // Zm00001d011741 // Zm00001d039532 // Zm00001d015201 // Zm00001d020807 // Zm00001d003429 // Zm00001d025461 // Zm00001d032249 // Zm00001d033300 // Zm00001d011827 // Zm00001d003015 // Zm00001d020714 // Zm00001d053151 // Zm00001d002388 // Zm00001d003657 // Zm00001d029067 // Zm00001d026603 // Zm00001d002661 // Zm00001d013130 // Zm00001d009554 // Zm00001d038225 // Zm00001d017436 // Zm00001d027709 // Zm00001d028786 // Zm00001d001820 // Zm00001d039732 // Zm00001d011237 // Zm00001d017986 // Zm00001d020396 // Zm00001d015515 // Zm00001d025757 // Zm00001d031826 // Zm00001d047694 // Zm00001d030891 // Zm00001d003395 // Zm00001d005030 // Zm00001d013202 // Zm00001d043390 // Zm00001d026050 // Zm00001d037327 // Zm00001d001997 // Zm00001d047912 // Zm00001d005951 // Zm00001d010172 // Zm00001d038625 // Zm00001d006597 // Zm00001d043094 // Zm00001d038358 // Zm00001d038585 // Zm00001d040463 // Zm00001d034601 // Zm00001d010535 // Zm00001d025133 // Zm00001d005687 // Zm00001d047204 // Zm00001d033957 // Zm00001d039194 // Zm00001d017366 // Zm00001d026271 // Zm00001d039373 // Zm00001d052247 // Zm00001d002358 // Zm00001d013443 // Zm00001d027510 // Zm00001d034298 // Zm00001d003266 // Zm00001d038612 // Zm00001d046937 // Zm00001d009539 // Zm00001d043569 // Zm00001d017767 // Zm00001d018178 // Zm00001d027846 // Zm00001d049651 // Zm00001d023462 // Zm00001d017592 // Zm00001d047442 // Zm00001d012036 // Zm00001d042127 // Zm00001d006701 // Zm00001d013324 // Zm00001d038117 // Zm00001d014715 // Zm00001d033748 // Zm00001d043904 // Zm00001d034160 // Zm00001d012746 // Zm00001d012744 // Zm00001d008230 // Zm00001d043474 // Zm00001d031441 // Zm00001d042714 // Zm00001d017505 // Zm00001d031445 // Zm00001d016052 // Zm00001d012585 // Zm00001d031449 // Zm00001d036918 // Zm00001d008909 // Zm00001d023557 // Zm00001d002051 // Zm00001d000339 // Zm00001d048085 // Zm00001d018065 // Zm00001d033738 // Zm00001d014488 // Zm00001d043915 // Zm00001d025953 // Zm00001d002332 // Zm00001d028094 // Zm00001d047931 // Zm00001d014377 // Zm00001d041701 // Zm00001d036003 // Zm00001d052189 // Zm00001d044171 // Zm00001d021297 // Zm00001d044647 // Zm00001d013937 // Zm00001d049494 // Zm00001d017700 // Zm00001d002573 // Zm00001d038609 // Zm00001d003750 // Zm00001d003198 // Zm00001d005502 // Zm00001d030995 // Zm00001d017279 // Zm00001d009497 // Zm00001d023259 // Zm00001d042673 // Zm00001d043921 // Zm00001d042779 // Zm00001d045470 // Zm00001d014290 // Zm00001d052444 // Zm00001d053377 // Zm00001d016926 // Zm00001d017985 // Zm00001d011560 // Zm00001d039032 // Zm00001d031602 // Zm00001d017168 // Zm00001d048835 // Zm00001d039764 // Zm00001d009562 // Zm00001d017939 // Zm00001d033719 // Zm00001d023887 // Zm00001d024805 // Zm00001d052025 // Zm00001d039492 // Zm00001d033496 // Zm00001d006293 // Zm00001d026252 // Zm00001d008808 // Zm00001d010528 // Zm00001d047554 
GO:0046483	P	heterocycle metabolic process	160	915	6024	30113	0.97	1	// Zm00001d013796 // Zm00001d051309 // Zm00001d026542 // Zm00001d034865 // Zm00001d039032 // Zm00001d027656 // Zm00001d042602 // Zm00001d002006 // Zm00001d042512 // Zm00001d045661 // Zm00001d020137 // Zm00001d027929 // Zm00001d029679 // Zm00001d015183 // Zm00001d035134 // Zm00001d002717 // Zm00001d043536 // Zm00001d042222 // Zm00001d039532 // Zm00001d042184 // Zm00001d032362 // Zm00001d015201 // Zm00001d020807 // Zm00001d025461 // Zm00001d032249 // Zm00001d020639 // Zm00001d033957 // Zm00001d013231 // Zm00001d053151 // Zm00001d012321 // Zm00001d029067 // Zm00001d026603 // Zm00001d002661 // Zm00001d013130 // Zm00001d009554 // Zm00001d038225 // Zm00001d017436 // Zm00001d028786 // Zm00001d002573 // Zm00001d039732 // Zm00001d011237 // Zm00001d017986 // Zm00001d015515 // Zm00001d025757 // Zm00001d031826 // Zm00001d029183 // Zm00001d030891 // Zm00001d003395 // Zm00001d013202 // Zm00001d043390 // Zm00001d026050 // Zm00001d037327 // Zm00001d001997 // Zm00001d005951 // Zm00001d038625 // Zm00001d020714 // Zm00001d002775 // Zm00001d043094 // Zm00001d042939 // Zm00001d038585 // Zm00001d040463 // Zm00001d034601 // Zm00001d010535 // Zm00001d035925 // Zm00001d047204 // Zm00001d036918 // Zm00001d039194 // Zm00001d032060 // Zm00001d026271 // Zm00001d042152 // Zm00001d027696 // Zm00001d013443 // Zm00001d021984 // Zm00001d027510 // Zm00001d006597 // Zm00001d017966 // Zm00001d034298 // Zm00001d003266 // Zm00001d038612 // Zm00001d046937 // Zm00001d043569 // Zm00001d045050 // Zm00001d049049 // Zm00001d027846 // Zm00001d027841 // Zm00001d038775 // Zm00001d005865 // Zm00001d023462 // Zm00001d017592 // Zm00001d003657 // Zm00001d047442 // Zm00001d042127 // Zm00001d006701 // Zm00001d013324 // Zm00001d014715 // Zm00001d018178 // Zm00001d043907 // Zm00001d043904 // Zm00001d010796 // Zm00001d034160 // Zm00001d012746 // Zm00001d042148 // Zm00001d031602 // Zm00001d008230 // Zm00001d043474 // Zm00001d031441 // Zm00001d002358 // Zm00001d017505 // Zm00001d031445 // Zm00001d016052 // Zm00001d012585 // Zm00001d051532 // Zm00001d026635 // Zm00001d036797 // Zm00001d000339 // Zm00001d025133 // Zm00001d048085 // Zm00001d018065 // Zm00001d033738 // Zm00001d043915 // Zm00001d050396 // Zm00001d025953 // Zm00001d002332 // Zm00001d028094 // Zm00001d014377 // Zm00001d036003 // Zm00001d052189 // Zm00001d044171 // Zm00001d021297 // Zm00001d013937 // Zm00001d049494 // Zm00001d017700 // Zm00001d001820 // Zm00001d038609 // Zm00001d017706 // Zm00001d005502 // Zm00001d030995 // Zm00001d017175 // Zm00001d008977 // Zm00001d042673 // Zm00001d043921 // Zm00001d042779 // Zm00001d014290 // Zm00001d009562 // Zm00001d011560 // Zm00001d017366 // Zm00001d027709 // Zm00001d039764 // Zm00001d042479 // Zm00001d017939 // Zm00001d033719 // Zm00001d024805 // Zm00001d039492 // Zm00001d049651 // Zm00001d006293 // Zm00001d039312 // Zm00001d026252 // Zm00001d008808 // Zm00001d047554 // Zm00001d022236 
GO:0016043	P	cellular component organization	47	915	3365	30113	1	1	// Zm00001d027696 // Zm00001d014525 // Zm00001d051307 // Zm00001d053545 // Zm00001d009554 // Zm00001d047942 // Zm00001d028987 // Zm00001d009539 // Zm00001d040286 // Zm00001d021371 // Zm00001d049494 // Zm00001d038970 // Zm00001d028244 // Zm00001d035652 // Zm00001d047442 // Zm00001d018098 // Zm00001d005502 // Zm00001d038874 // Zm00001d049387 // Zm00001d036535 // Zm00001d028620 // Zm00001d008977 // Zm00001d019091 // Zm00001d023259 // Zm00001d002824 // Zm00001d054044 // Zm00001d014290 // Zm00001d017700 // Zm00001d001997 // Zm00001d022315 // Zm00001d012744 // Zm00001d013636 // Zm00001d038625 // Zm00001d011826 // Zm00001d042714 // Zm00001d042222 // Zm00001d044121 // Zm00001d008437 // Zm00001d045611 // Zm00001d030849 // Zm00001d044647 // Zm00001d039194 // Zm00001d034365 // Zm00001d018065 // Zm00001d014488 // Zm00001d021436 // Zm00001d022175 
GO:0016042	P	lipid catabolic process	10	915	172	30113	0.044	1	// Zm00001d012687 // Zm00001d022594 // Zm00001d008909 // Zm00001d034591 // Zm00001d017766 // Zm00001d018487 // Zm00001d042884 // Zm00001d029684 // Zm00001d008892 // Zm00001d029397 
GO:0065003	P	macromolecular complex assembly	13	915	785	30113	0.99	1	// Zm00001d038970 // Zm00001d054044 // Zm00001d035652 // Zm00001d013636 // Zm00001d008437 // Zm00001d049387 // Zm00001d053545 // Zm00001d036535 // Zm00001d028620 // Zm00001d008977 // Zm00001d011826 // Zm00001d039194 // Zm00001d049494 
GO:0065007	P	biological regulation	202	915	6244	30113	0.17	1	// Zm00001d013796 // Zm00001d051309 // Zm00001d026542 // Zm00001d039032 // Zm00001d051307 // Zm00001d032495 // Zm00001d052200 // Zm00001d045784 // Zm00001d047969 // Zm00001d002006 // Zm00001d005865 // Zm00001d045661 // Zm00001d020137 // Zm00001d023427 // Zm00001d018333 // Zm00001d044099 // Zm00001d034217 // Zm00001d030995 // Zm00001d027929 // Zm00001d016783 // Zm00001d030891 // Zm00001d025770 // Zm00001d029679 // Zm00001d010796 // Zm00001d000339 // Zm00001d021839 // Zm00001d035134 // Zm00001d035135 // Zm00001d043536 // Zm00001d012660 // Zm00001d042222 // Zm00001d013109 // Zm00001d039121 // Zm00001d039532 // Zm00001d003311 // Zm00001d024996 // Zm00001d015201 // Zm00001d020807 // Zm00001d025461 // Zm00001d032249 // Zm00001d034562 // Zm00001d035140 // Zm00001d033957 // Zm00001d020714 // Zm00001d053151 // Zm00001d003657 // Zm00001d029067 // Zm00001d002661 // Zm00001d013130 // Zm00001d038225 // Zm00001d017436 // Zm00001d028987 // Zm00001d007477 // Zm00001d002573 // Zm00001d026050 // Zm00001d011237 // Zm00001d017986 // Zm00001d015515 // Zm00001d025757 // Zm00001d031826 // Zm00001d044533 // Zm00001d024960 // Zm00001d013202 // Zm00001d006701 // Zm00001d026594 // Zm00001d034592 // Zm00001d037327 // Zm00001d001997 // Zm00001d000379 // Zm00001d022315 // Zm00001d005951 // Zm00001d038625 // Zm00001d048683 // Zm00001d043094 // Zm00001d039105 // Zm00001d038585 // Zm00001d029885 // Zm00001d038820 // Zm00001d034601 // Zm00001d032669 // Zm00001d025133 // Zm00001d035926 // Zm00001d047204 // Zm00001d036918 // Zm00001d039194 // Zm00001d019895 // Zm00001d042939 // Zm00001d026271 // Zm00001d011717 // Zm00001d005051 // Zm00001d027696 // Zm00001d045202 // Zm00001d013443 // Zm00001d027510 // Zm00001d036300 // Zm00001d034298 // Zm00001d038612 // Zm00001d042884 // Zm00001d046937 // Zm00001d043569 // Zm00001d031534 // Zm00001d043480 // Zm00001d021371 // Zm00001d051676 // Zm00001d006389 // Zm00001d027846 // Zm00001d025953 // Zm00001d034519 // Zm00001d047442 // Zm00001d027709 // Zm00001d048472 // Zm00001d017592 // Zm00001d008281 // Zm00001d042127 // Zm00001d025921 // Zm00001d036535 // Zm00001d004006 // Zm00001d025920 // Zm00001d021246 // Zm00001d023314 // Zm00001d037499 // Zm00001d007280 // Zm00001d034160 // Zm00001d012746 // Zm00001d042148 // Zm00001d026368 // Zm00001d043474 // Zm00001d031441 // Zm00001d017505 // Zm00001d031445 // Zm00001d016052 // Zm00001d012585 // Zm00001d040567 // Zm00001d017650 // Zm00001d043175 // Zm00001d036797 // Zm00001d045611 // Zm00001d038842 // Zm00001d005783 // Zm00001d048085 // Zm00001d018065 // Zm00001d033738 // Zm00001d018178 // Zm00001d043915 // Zm00001d021600 // Zm00001d053211 // Zm00001d048224 // Zm00001d002332 // Zm00001d002536 // Zm00001d011560 // Zm00001d043904 // Zm00001d039011 // Zm00001d014377 // Zm00001d002717 // Zm00001d036003 // Zm00001d052189 // Zm00001d044171 // Zm00001d030624 // Zm00001d050768 // Zm00001d017379 // Zm00001d049494 // Zm00001d036008 // Zm00001d017700 // Zm00001d037381 // Zm00001d003369 // Zm00001d038609 // Zm00001d032869 // Zm00001d049651 // Zm00001d003198 // Zm00001d005502 // Zm00001d006597 // Zm00001d036416 // Zm00001d029628 // Zm00001d042066 // Zm00001d023259 // Zm00001d043921 // Zm00001d042779 // Zm00001d016926 // Zm00001d001865 // Zm00001d017366 // Zm00001d017241 // Zm00001d012277 // Zm00001d039764 // Zm00001d009562 // Zm00001d017939 // Zm00001d018454 // Zm00001d006351 // Zm00001d021512 // Zm00001d033719 // Zm00001d043299 // Zm00001d030849 // Zm00001d048732 // Zm00001d039492 // Zm00001d049650 // Zm00001d034372 // Zm00001d006293 // Zm00001d028432 // Zm00001d017167 // Zm00001d026252 // Zm00001d008808 // Zm00001d022175 // Zm00001d047554 
GO:0098662	P	inorganic cation transmembrane transport	15	915	540	30113	0.67	1	// Zm00001d021775 // Zm00001d040201 // Zm00001d014060 // Zm00001d042684 // Zm00001d005594 // Zm00001d044533 // Zm00001d048732 // Zm00001d042939 // Zm00001d042473 // Zm00001d013324 // Zm00001d038180 // Zm00001d002006 // Zm00001d023258 // Zm00001d042244 // Zm00001d037305 
GO:0098660	P	inorganic ion transmembrane transport	15	915	596	30113	0.8	1	// Zm00001d021775 // Zm00001d040201 // Zm00001d014060 // Zm00001d042684 // Zm00001d005594 // Zm00001d044533 // Zm00001d048732 // Zm00001d042939 // Zm00001d042473 // Zm00001d013324 // Zm00001d038180 // Zm00001d002006 // Zm00001d023258 // Zm00001d042244 // Zm00001d037305 
GO:0065009	P	regulation of molecular function	19	915	742	30113	0.8	1	// Zm00001d021600 // Zm00001d024996 // Zm00001d002717 // Zm00001d034592 // Zm00001d038820 // Zm00001d024960 // Zm00001d030849 // Zm00001d051307 // Zm00001d048472 // Zm00001d022175 // Zm00001d032495 // Zm00001d008281 // Zm00001d035140 // Zm00001d019895 // Zm00001d004006 // Zm00001d031534 // Zm00001d029628 // Zm00001d043175 // Zm00001d051676 
GO:0065008	P	regulation of biological quality	24	915	1103	30113	0.96	1	// Zm00001d053211 // Zm00001d027696 // Zm00001d039011 // Zm00001d042884 // Zm00001d028987 // Zm00001d002006 // Zm00001d021371 // Zm00001d017379 // Zm00001d034519 // Zm00001d005502 // Zm00001d044533 // Zm00001d037499 // Zm00001d035135 // Zm00001d010796 // Zm00001d016926 // Zm00001d042148 // Zm00001d042222 // Zm00001d026368 // Zm00001d042939 // Zm00001d003311 // Zm00001d018454 // Zm00001d032669 // Zm00001d048732 // Zm00001d049650 
GO:0009150	P	purine ribonucleotide metabolic process	10	915	334	30113	0.56	1	// Zm00001d049049 // Zm00001d042673 // Zm00001d010796 // Zm00001d038775 // Zm00001d021984 // Zm00001d020639 // Zm00001d013324 // Zm00001d021297 // Zm00001d002006 // Zm00001d032060 
GO:0036211	P	protein modification process	139	915	3847	30113	0.019	1	// Zm00001d030171 // Zm00001d002129 // Zm00001d034640 // Zm00001d051307 // Zm00001d052200 // Zm00001d000124 // Zm00001d039427 // Zm00001d008891 // Zm00001d048683 // Zm00001d007267 // Zm00001d035818 // Zm00001d036416 // Zm00001d016783 // Zm00001d050970 // Zm00001d047560 // Zm00001d039302 // Zm00001d038528 // Zm00001d032869 // Zm00001d025548 // Zm00001d021303 // Zm00001d039121 // Zm00001d009660 // Zm00001d041327 // Zm00001d039280 // Zm00001d045124 // Zm00001d045125 // Zm00001d039040 // Zm00001d002542 // Zm00001d017613 // Zm00001d011834 // Zm00001d048998 // Zm00001d035140 // Zm00001d021784 // Zm00001d053642 // Zm00001d029772 // Zm00001d029823 // Zm00001d021435 // Zm00001d021763 // Zm00001d002388 // Zm00001d035450 // Zm00001d043043 // Zm00001d007477 // Zm00001d001877 // Zm00001d025323 // Zm00001d033275 // Zm00001d032408 // Zm00001d045088 // Zm00001d015298 // Zm00001d029663 // Zm00001d018428 // Zm00001d017767 // Zm00001d001997 // Zm00001d026599 // Zm00001d021487 // Zm00001d039105 // Zm00001d045202 // Zm00001d022597 // Zm00001d042938 // Zm00001d010635 // Zm00001d014557 // Zm00001d026553 // Zm00001d017671 // Zm00001d001857 // Zm00001d019895 // Zm00001d000260 // Zm00001d022175 // Zm00001d036717 // Zm00001d034217 // Zm00001d036300 // Zm00001d038991 // Zm00001d020429 // Zm00001d043480 // Zm00001d032197 // Zm00001d045051 // Zm00001d028686 // Zm00001d046838 // Zm00001d048472 // Zm00001d006663 // Zm00001d027309 // Zm00001d025920 // Zm00001d025921 // Zm00001d036534 // Zm00001d004006 // Zm00001d020703 // Zm00001d006917 // Zm00001d033748 // Zm00001d013109 // Zm00001d046148 // Zm00001d003101 // Zm00001d031049 // Zm00001d021582 // Zm00001d042714 // Zm00001d037790 // Zm00001d040567 // Zm00001d025310 // Zm00001d043070 // Zm00001d023557 // Zm00001d034562 // Zm00001d044508 // Zm00001d021906 // Zm00001d030323 // Zm00001d047533 // Zm00001d028613 // Zm00001d053212 // Zm00001d013376 // Zm00001d021727 // Zm00001d002536 // Zm00001d051088 // Zm00001d012932 // Zm00001d051323 // Zm00001d052189 // Zm00001d036008 // Zm00001d017700 // Zm00001d029996 // Zm00001d046786 // Zm00001d003198 // Zm00001d020346 // Zm00001d048314 // Zm00001d009589 // Zm00001d050403 // Zm00001d006297 // Zm00001d026306 // Zm00001d018499 // Zm00001d048131 // Zm00001d011512 // Zm00001d051094 // Zm00001d043056 // Zm00001d037973 // Zm00001d020100 // Zm00001d049713 // Zm00001d030849 // Zm00001d015385 // Zm00001d044647 // Zm00001d034372 // Zm00001d011994 // Zm00001d033321 // Zm00001d017167 // Zm00001d006614 // Zm00001d033652 
GO:0044802	P	single-organism membrane organization	7	915	322	30113	0.86	1	// Zm00001d021436 // Zm00001d044647 // Zm00001d034365 // Zm00001d042714 // Zm00001d028987 // Zm00001d019091 // Zm00001d021371 
GO:1901698	P	response to nitrogen compound	5	915	126	30113	0.34	1	// Zm00001d049049 // Zm00001d013796 // Zm00001d001865 // Zm00001d026594 // Zm00001d025984 
GO:0006869	P	lipid transport	7	915	152	30113	0.19	1	// Zm00001d007079 // Zm00001d025011 // Zm00001d015084 // Zm00001d028987 // Zm00001d021371 // Zm00001d004472 // Zm00001d007831 
GO:0016311	P	dephosphorylation	22	915	583	30113	0.18	1	// Zm00001d000124 // Zm00001d045050 // Zm00001d020396 // Zm00001d039582 // Zm00001d009929 // Zm00001d027309 // Zm00001d025323 // Zm00001d043621 // Zm00001d010172 // Zm00001d048131 // Zm00001d021582 // Zm00001d034839 // Zm00001d048835 // Zm00001d002542 // Zm00001d025548 // Zm00001d020100 // Zm00001d005687 // Zm00001d033300 // Zm00001d035140 // Zm00001d019895 // Zm00001d006614 // Zm00001d029772 
GO:0016310	P	phosphorylation	97	915	2619	30113	0.028	1	// Zm00001d030171 // Zm00001d010662 // Zm00001d002129 // Zm00001d002085 // Zm00001d004513 // Zm00001d051307 // Zm00001d039427 // Zm00001d008891 // Zm00001d028244 // Zm00001d035818 // Zm00001d018333 // Zm00001d036416 // Zm00001d016783 // Zm00001d050970 // Zm00001d032869 // Zm00001d021303 // Zm00001d039121 // Zm00001d009660 // Zm00001d041327 // Zm00001d045124 // Zm00001d017613 // Zm00001d035140 // Zm00001d020639 // Zm00001d029772 // Zm00001d018499 // Zm00001d035450 // Zm00001d007477 // Zm00001d044508 // Zm00001d033275 // Zm00001d032408 // Zm00001d043149 // Zm00001d045088 // Zm00001d036925 // Zm00001d015298 // Zm00001d011834 // Zm00001d007830 // Zm00001d028686 // Zm00001d021487 // Zm00001d039105 // Zm00001d042938 // Zm00001d038358 // Zm00001d014557 // Zm00001d020414 // Zm00001d032060 // Zm00001d022175 // Zm00001d052247 // Zm00001d042153 // Zm00001d034217 // Zm00001d036300 // Zm00001d038991 // Zm00001d000164 // Zm00001d043480 // Zm00001d049049 // Zm00001d038775 // Zm00001d046838 // Zm00001d020429 // Zm00001d025920 // Zm00001d025921 // Zm00001d036534 // Zm00001d004006 // Zm00001d020703 // Zm00001d006917 // Zm00001d033748 // Zm00001d013109 // Zm00001d010796 // Zm00001d003101 // Zm00001d031602 // Zm00001d031049 // Zm00001d040567 // Zm00001d034562 // Zm00001d001877 // Zm00001d030323 // Zm00001d047533 // Zm00001d028613 // Zm00001d045202 // Zm00001d013376 // Zm00001d021727 // Zm00001d002536 // Zm00001d040398 // Zm00001d051088 // Zm00001d051323 // Zm00001d021297 // Zm00001d036008 // Zm00001d003198 // Zm00001d048314 // Zm00001d017791 // Zm00001d017167 // Zm00001d026306 // Zm00001d051094 // Zm00001d043056 // Zm00001d037973 // Zm00001d049713 // Zm00001d030849 // Zm00001d034372 // Zm00001d006297 // Zm00001d006595 // Zm00001d033652 
GO:0050801	P	ion homeostasis	5	915	174	30113	0.61	1	// Zm00001d002006 // Zm00001d016926 // Zm00001d044533 // Zm00001d048732 // Zm00001d042939 
GO:0009791	P	post-embryonic development	11	915	487	30113	0.87	1	// Zm00001d051309 // Zm00001d027656 // Zm00001d032249 // Zm00001d033623 // Zm00001d028432 // Zm00001d025770 // Zm00001d047969 // Zm00001d029885 // Zm00001d043941 // Zm00001d006903 // Zm00001d022236 
GO:0044249	P	cellular biosynthetic process	177	915	6107	30113	0.77	1	// Zm00001d051309 // Zm00001d026542 // Zm00001d014525 // Zm00001d022462 // Zm00001d045159 // Zm00001d016438 // Zm00001d002006 // Zm00001d005865 // Zm00001d036345 // Zm00001d022197 // Zm00001d045661 // Zm00001d020137 // Zm00001d027929 // Zm00001d029679 // Zm00001d015183 // Zm00001d032152 // Zm00001d035134 // Zm00001d002717 // Zm00001d043536 // Zm00001d014532 // Zm00001d011741 // Zm00001d039532 // Zm00001d015201 // Zm00001d020807 // Zm00001d025461 // Zm00001d032249 // Zm00001d033300 // Zm00001d011827 // Zm00001d003015 // Zm00001d020714 // Zm00001d053151 // Zm00001d002388 // Zm00001d003657 // Zm00001d029067 // Zm00001d026603 // Zm00001d002661 // Zm00001d013130 // Zm00001d009554 // Zm00001d038225 // Zm00001d017436 // Zm00001d027709 // Zm00001d028786 // Zm00001d001820 // Zm00001d039732 // Zm00001d011237 // Zm00001d051870 // Zm00001d020396 // Zm00001d015515 // Zm00001d025757 // Zm00001d031826 // Zm00001d047694 // Zm00001d030891 // Zm00001d003395 // Zm00001d005030 // Zm00001d013202 // Zm00001d043390 // Zm00001d026050 // Zm00001d037327 // Zm00001d001997 // Zm00001d047912 // Zm00001d005951 // Zm00001d010172 // Zm00001d038625 // Zm00001d006597 // Zm00001d043094 // Zm00001d038358 // Zm00001d038585 // Zm00001d040463 // Zm00001d034601 // Zm00001d010535 // Zm00001d025133 // Zm00001d005687 // Zm00001d047204 // Zm00001d033957 // Zm00001d039194 // Zm00001d017366 // Zm00001d026271 // Zm00001d039373 // Zm00001d052247 // Zm00001d002358 // Zm00001d013443 // Zm00001d027510 // Zm00001d034298 // Zm00001d003266 // Zm00001d038612 // Zm00001d046937 // Zm00001d009539 // Zm00001d043569 // Zm00001d017767 // Zm00001d018178 // Zm00001d027846 // Zm00001d049651 // Zm00001d023462 // Zm00001d017592 // Zm00001d047442 // Zm00001d012036 // Zm00001d042127 // Zm00001d006701 // Zm00001d013324 // Zm00001d038117 // Zm00001d014715 // Zm00001d033748 // Zm00001d043904 // Zm00001d034160 // Zm00001d012746 // Zm00001d012744 // Zm00001d008230 // Zm00001d043474 // Zm00001d031441 // Zm00001d042714 // Zm00001d017505 // Zm00001d031445 // Zm00001d016052 // Zm00001d012585 // Zm00001d031449 // Zm00001d036918 // Zm00001d008909 // Zm00001d023557 // Zm00001d002051 // Zm00001d000339 // Zm00001d048085 // Zm00001d018065 // Zm00001d033738 // Zm00001d014488 // Zm00001d043915 // Zm00001d025953 // Zm00001d002332 // Zm00001d028094 // Zm00001d047931 // Zm00001d014377 // Zm00001d041701 // Zm00001d036003 // Zm00001d052189 // Zm00001d044171 // Zm00001d021297 // Zm00001d044647 // Zm00001d013937 // Zm00001d049494 // Zm00001d017700 // Zm00001d002573 // Zm00001d038609 // Zm00001d003750 // Zm00001d003198 // Zm00001d005502 // Zm00001d030995 // Zm00001d017279 // Zm00001d009497 // Zm00001d023259 // Zm00001d042673 // Zm00001d043921 // Zm00001d042779 // Zm00001d045470 // Zm00001d014290 // Zm00001d017986 // Zm00001d052444 // Zm00001d053377 // Zm00001d016926 // Zm00001d017985 // Zm00001d011560 // Zm00001d039032 // Zm00001d031602 // Zm00001d017168 // Zm00001d048835 // Zm00001d039764 // Zm00001d009562 // Zm00001d017939 // Zm00001d033719 // Zm00001d023887 // Zm00001d024805 // Zm00001d052025 // Zm00001d039492 // Zm00001d033496 // Zm00001d006293 // Zm00001d026252 // Zm00001d008808 // Zm00001d010528 // Zm00001d047554 
