GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0030528	F	transcription regulator activity	24	199	987	24075	3.1e-06	0.00015	// LOC_Os05g38140 // LOC_Os01g67480 // LOC_Os09g36220 // LOC_Os02g52780 // LOC_Os04g57720 // LOC_Os03g21710 // LOC_Os03g09170 // LOC_Os09g28310 // LOC_Os02g51670 // LOC_Os02g40510 // LOC_Os05g50930 // LOC_Os08g14450 // LOC_Os05g50700 // LOC_Os01g66890 // LOC_Os07g49460 // LOC_Os03g17570 // LOC_Os08g06630 // LOC_Os05g48820 // LOC_Os01g54600 // LOC_Os02g32590 // LOC_Os07g41370 // LOC_Os01g13460 // LOC_Os12g04500 // LOC_Os02g35180 
GO:0051082	F	unfolded protein binding	7	199	117	24075	7.5e-05	0.003	// LOC_Os07g14270 // LOC_Os04g32950 // LOC_Os02g35630 // LOC_Os03g20730 // LOC_Os01g67054 // LOC_Os05g06440 // LOC_Os03g61670 
GO:0005509	F	calcium ion binding	10	199	316	24075	0.00038	0.013	// LOC_Os01g48680 // LOC_Os07g14270 // LOC_Os04g32950 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os01g67054 // LOC_Os10g20630 // LOC_Os07g04840 // LOC_Os03g61670 // LOC_Os03g15740 
GO:0043565	F	sequence-specific DNA binding	11	199	453	24075	0.0016	0.046	// LOC_Os07g41370 // LOC_Os09g28310 // LOC_Os08g27850 // LOC_Os02g52780 // LOC_Os03g14669 // LOC_Os05g48820 // LOC_Os01g54600 // LOC_Os05g50700 // LOC_Os02g32590 // LOC_Os03g21710 // LOC_Os03g29970 
GO:0003700	F	transcription factor activity	13	199	651	24075	0.0034	0.084	// LOC_Os03g09170 // LOC_Os08g14450 // LOC_Os07g41370 // LOC_Os09g28310 // LOC_Os02g52780 // LOC_Os02g51670 // LOC_Os08g06630 // LOC_Os05g48820 // LOC_Os05g50930 // LOC_Os01g54600 // LOC_Os05g50700 // LOC_Os02g32590 // LOC_Os03g21710 
GO:0043169	F	cation binding	40	199	5696	24075	0.9	1	// LOC_Os01g17170 // LOC_Os07g07400 // LOC_Os10g41780 // LOC_Os06g39140 // LOC_Os02g39710 // LOC_Os04g51300 // LOC_Os02g54624 // LOC_Os03g22790 // LOC_Os01g48680 // LOC_Os01g31690 // LOC_Os10g20630 // LOC_Os07g36080 // LOC_Os03g50310 // LOC_Os03g61670 // LOC_Os03g07790 // LOC_Os07g48410 // LOC_Os03g15740 // LOC_Os06g01210 // LOC_Os08g02630 // LOC_Os06g19444 // LOC_Os01g66890 // LOC_Os01g52110 // LOC_Os07g48200 // LOC_Os07g14270 // LOC_Os04g32950 // LOC_Os03g04169 // LOC_Os06g15330 // LOC_Os07g04650 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os04g30420 // LOC_Os04g41560 // LOC_Os07g04840 // LOC_Os01g67054 // LOC_Os03g57240 // LOC_Os03g57500 // LOC_Os04g41960 // LOC_Os04g36720 // LOC_Os11g45710 // LOC_Os03g49900 
GO:0000166	F	nucleotide binding	31	199	3874	24075	0.61	1	// LOC_Os02g04560 // LOC_Os03g17310 // LOC_Os07g47630 // LOC_Os09g36300 // LOC_Os11g13860 // LOC_Os03g06410 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os06g12370 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os02g39700 // LOC_Os07g48410 // LOC_Os01g57560 // LOC_Os05g32390 // LOC_Os03g17700 // LOC_Os03g03720 // LOC_Os03g36540 // LOC_Os03g25400 // LOC_Os01g11130 // LOC_Os10g35840 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 // LOC_Os04g36720 // LOC_Os08g01270 
GO:0016740	F	transferase activity	29	199	6190	24075	1	1	// LOC_Os03g52460 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os10g10180 // LOC_Os05g41640 // LOC_Os02g57160 // LOC_Os05g41645 // LOC_Os08g37800 // LOC_Os03g17520 // LOC_Os11g25860 // LOC_Os06g04150 // LOC_Os03g56160 // LOC_Os05g47545 // LOC_Os02g51910 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os03g04169 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os01g66890 // LOC_Os03g04140 // LOC_Os11g13860 // LOC_Os04g57300 // LOC_Os03g06410 // LOC_Os05g47540 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os04g56110 // LOC_Os03g49620 
GO:0046872	F	metal ion binding	38	199	5476	24075	0.91	1	// LOC_Os01g17170 // LOC_Os07g07400 // LOC_Os10g41780 // LOC_Os06g39140 // LOC_Os02g39710 // LOC_Os04g51300 // LOC_Os02g54624 // LOC_Os07g14270 // LOC_Os01g48680 // LOC_Os01g31690 // LOC_Os10g20630 // LOC_Os07g36080 // LOC_Os03g50310 // LOC_Os03g61670 // LOC_Os03g07790 // LOC_Os07g48410 // LOC_Os03g15740 // LOC_Os06g01210 // LOC_Os08g02630 // LOC_Os06g19444 // LOC_Os01g66890 // LOC_Os01g52110 // LOC_Os07g48200 // LOC_Os04g32950 // LOC_Os03g04169 // LOC_Os06g15330 // LOC_Os07g04650 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os04g30420 // LOC_Os04g41560 // LOC_Os07g04840 // LOC_Os01g67054 // LOC_Os03g57240 // LOC_Os03g57500 // LOC_Os04g41960 // LOC_Os04g36720 // LOC_Os03g49900 
GO:0016818	F	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	6	199	759	24075	0.6	1	// LOC_Os06g12370 // LOC_Os02g35630 // LOC_Os09g36300 // LOC_Os03g36540 // LOC_Os11g11340 // LOC_Os03g17310 
GO:0016817	F	hydrolase activity, acting on acid anhydrides	6	199	764	24075	0.61	1	// LOC_Os06g12370 // LOC_Os02g35630 // LOC_Os09g36300 // LOC_Os03g36540 // LOC_Os11g11340 // LOC_Os03g17310 
GO:0008270	F	zinc ion binding	21	199	3939	24075	0.99	1	// LOC_Os06g19444 // LOC_Os04g41560 // LOC_Os01g66890 // LOC_Os01g52110 // LOC_Os07g48200 // LOC_Os03g57240 // LOC_Os02g39710 // LOC_Os07g07400 // LOC_Os07g04650 // LOC_Os03g49900 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os03g50310 // LOC_Os04g41960 // LOC_Os03g07790 // LOC_Os02g54624 // LOC_Os07g48410 // LOC_Os03g15740 // LOC_Os06g15330 // LOC_Os03g57500 // LOC_Os04g30420 
GO:0005488	F	binding	117	199	16823	24075	1	1	// LOC_Os06g43090 // LOC_Os07g07400 // LOC_Os03g17310 // LOC_Os07g47630 // LOC_Os02g39710 // LOC_Os11g13860 // LOC_Os02g52780 // LOC_Os03g14669 // LOC_Os04g58200 // LOC_Os03g09170 // LOC_Os01g48680 // LOC_Os06g04030 // LOC_Os01g48446 // LOC_Os02g47020 // LOC_Os03g15740 // LOC_Os01g66890 // LOC_Os01g52110 // LOC_Os07g48200 // LOC_Os02g39700 // LOC_Os04g42020 // LOC_Os02g32590 // LOC_Os07g08460 // LOC_Os04g51300 // LOC_Os05g32390 // LOC_Os01g64360 // LOC_Os03g20730 // LOC_Os03g57500 // LOC_Os06g12370 // LOC_Os03g17700 // LOC_Os03g03710 // LOC_Os02g54624 // LOC_Os12g25120 // LOC_Os03g22790 // LOC_Os01g31690 // LOC_Os08g27850 // LOC_Os03g50310 // LOC_Os11g02610 // LOC_Os03g49620 // LOC_Os01g57560 // LOC_Os01g51410 // LOC_Os05g22614 // LOC_Os10g35370 // LOC_Os04g32950 // LOC_Os08g27150 // LOC_Os06g13870 // LOC_Os08g06630 // LOC_Os02g57270 // LOC_Os02g50970 // LOC_Os04g56110 // LOC_Os01g40320 // LOC_Os03g49900 // LOC_Os01g17170 // LOC_Os03g04710 // LOC_Os02g57160 // LOC_Os12g08770 // LOC_Os11g25860 // LOC_Os06g39140 // LOC_Os02g06930 // LOC_Os03g61670 // LOC_Os05g50700 // LOC_Os08g02630 // LOC_Os06g19444 // LOC_Os07g14270 // LOC_Os12g36180 // LOC_Os06g15330 // LOC_Os03g03720 // LOC_Os08g14450 // LOC_Os04g41560 // LOC_Os02g49880 // LOC_Os03g25400 // LOC_Os01g54600 // LOC_Os04g30420 // LOC_Os04g41160 // LOC_Os07g04840 // LOC_Os07g41370 // LOC_Os02g35630 // LOC_Os07g48410 // LOC_Os11g11340 // LOC_Os04g36720 // LOC_Os11g45710 // LOC_Os03g31230 // LOC_Os02g53860 // LOC_Os02g04560 // LOC_Os10g41780 // LOC_Os05g33810 // LOC_Os09g36300 // LOC_Os03g06410 // LOC_Os01g22600 // LOC_Os01g67054 // LOC_Os08g37800 // LOC_Os03g21710 // LOC_Os09g28310 // LOC_Os02g51670 // LOC_Os10g20630 // LOC_Os05g50930 // LOC_Os03g07790 // LOC_Os03g04169 // LOC_Os03g56160 // LOC_Os06g01210 // LOC_Os04g18090 // LOC_Os05g35170 // LOC_Os07g04650 // LOC_Os03g36540 // LOC_Os11g13850 // LOC_Os05g48820 // LOC_Os01g11130 // LOC_Os04g41960 // LOC_Os10g35840 // LOC_Os07g41694 // LOC_Os01g48690 // LOC_Os03g57240 // LOC_Os07g36080 // LOC_Os12g02530 // LOC_Os05g06440 // LOC_Os08g01270 // LOC_Os03g29970 // LOC_Os02g50570 
GO:0003676	F	nucleic acid binding	38	199	8251	24075	1	1	// LOC_Os06g43090 // LOC_Os02g04560 // LOC_Os07g07400 // LOC_Os05g33810 // LOC_Os07g47630 // LOC_Os02g52780 // LOC_Os03g14669 // LOC_Os03g03710 // LOC_Os03g21710 // LOC_Os12g25120 // LOC_Os03g09170 // LOC_Os06g04030 // LOC_Os08g27850 // LOC_Os02g51670 // LOC_Os01g48446 // LOC_Os05g50930 // LOC_Os08g14450 // LOC_Os05g50700 // LOC_Os07g48200 // LOC_Os04g18090 // LOC_Os02g39700 // LOC_Os07g04650 // LOC_Os08g06630 // LOC_Os05g35170 // LOC_Os05g48820 // LOC_Os01g54600 // LOC_Os01g11130 // LOC_Os02g32590 // LOC_Os08g27150 // LOC_Os02g57270 // LOC_Os01g48690 // LOC_Os07g41370 // LOC_Os01g64360 // LOC_Os09g28310 // LOC_Os07g48410 // LOC_Os01g40320 // LOC_Os03g29970 // LOC_Os03g31230 
GO:0003677	F	DNA binding	28	199	5059	24075	1	1	// LOC_Os06g43090 // LOC_Os07g07400 // LOC_Os05g33810 // LOC_Os02g52780 // LOC_Os03g14669 // LOC_Os03g21710 // LOC_Os12g25120 // LOC_Os03g09170 // LOC_Os06g04030 // LOC_Os08g27850 // LOC_Os02g51670 // LOC_Os01g48446 // LOC_Os05g50930 // LOC_Os08g14450 // LOC_Os05g50700 // LOC_Os07g48200 // LOC_Os04g18090 // LOC_Os05g35170 // LOC_Os08g06630 // LOC_Os05g48820 // LOC_Os01g54600 // LOC_Os02g32590 // LOC_Os02g57270 // LOC_Os07g41370 // LOC_Os01g64360 // LOC_Os09g28310 // LOC_Os03g29970 // LOC_Os03g31230 
GO:0017076	F	purine nucleotide binding	24	199	3456	24075	0.85	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os05g32390 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 // LOC_Os04g36720 
GO:0005524	F	ATP binding	22	199	3085	24075	0.8	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 
GO:0016787	F	hydrolase activity	18	199	4901	24075	1	1	// LOC_Os02g53860 // LOC_Os01g43100 // LOC_Os02g22100 // LOC_Os06g12370 // LOC_Os04g33460 // LOC_Os04g58390 // LOC_Os03g17310 // LOC_Os05g35470 // LOC_Os11g43510 // LOC_Os04g36859 // LOC_Os09g36300 // LOC_Os03g03710 // LOC_Os11g11340 // LOC_Os02g35630 // LOC_Os11g45710 // LOC_Os03g36540 // LOC_Os01g51890 // LOC_Os03g22790 
GO:0016301	F	kinase activity	17	199	1750	24075	0.28	1	// LOC_Os02g06930 // LOC_Os03g25400 // LOC_Os02g50970 // LOC_Os03g17700 // LOC_Os11g13860 // LOC_Os04g56110 // LOC_Os03g06410 // LOC_Os05g41640 // LOC_Os02g57160 // LOC_Os03g49620 // LOC_Os02g47020 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os01g57560 // LOC_Os04g41160 // LOC_Os08g01270 // LOC_Os03g56160 
GO:0003824	F	catalytic activity	77	199	12724	24075	1	1	// LOC_Os04g36859 // LOC_Os01g17170 // LOC_Os07g25430 // LOC_Os09g33500 // LOC_Os03g17310 // LOC_Os12g37960 // LOC_Os03g52460 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os06g08670 // LOC_Os03g06410 // LOC_Os10g10180 // LOC_Os05g41640 // LOC_Os02g57160 // LOC_Os03g03710 // LOC_Os10g41780 // LOC_Os05g41645 // LOC_Os08g37800 // LOC_Os03g21900 // LOC_Os03g17520 // LOC_Os11g25860 // LOC_Os04g58200 // LOC_Os01g51890 // LOC_Os03g22790 // LOC_Os05g22614 // LOC_Os10g35840 // LOC_Os03g36540 // LOC_Os04g33460 // LOC_Os04g41160 // LOC_Os06g04150 // LOC_Os06g12370 // LOC_Os05g44100 // LOC_Os02g51910 // LOC_Os02g06930 // LOC_Os02g48560 // LOC_Os03g20700 // LOC_Os02g47020 // LOC_Os04g58390 // LOC_Os02g42570 // LOC_Os03g49620 // LOC_Os01g57560 // LOC_Os03g56160 // LOC_Os02g54880 // LOC_Os01g51410 // LOC_Os07g07410 // LOC_Os01g66890 // LOC_Os03g03720 // LOC_Os10g35370 // LOC_Os03g04140 // LOC_Os11g43510 // LOC_Os11g13860 // LOC_Os04g57300 // LOC_Os03g04169 // LOC_Os06g13870 // LOC_Os11g13850 // LOC_Os02g53860 // LOC_Os03g25400 // LOC_Os04g30420 // LOC_Os01g39960 // LOC_Os11g09280 // LOC_Os05g35470 // LOC_Os04g24140 // LOC_Os01g43100 // LOC_Os05g47545 // LOC_Os02g22100 // LOC_Os02g51080 // LOC_Os04g37920 // LOC_Os02g35630 // LOC_Os02g50970 // LOC_Os04g51300 // LOC_Os04g56110 // LOC_Os05g47540 // LOC_Os04g41960 // LOC_Os11g11340 // LOC_Os04g36720 // LOC_Os11g45710 // LOC_Os08g01270 
GO:0022892	F	substrate-specific transporter activity	5	199	593	24075	0.54	1	// LOC_Os03g52660 // LOC_Os01g45750 // LOC_Os01g48680 // LOC_Os02g54880 // LOC_Os03g17310 
GO:0016773	F	phosphotransferase activity, alcohol group as acceptor	17	199	1726	24075	0.26	1	// LOC_Os03g25400 // LOC_Os02g50970 // LOC_Os03g17700 // LOC_Os04g57300 // LOC_Os11g13860 // LOC_Os04g56110 // LOC_Os03g06410 // LOC_Os02g06930 // LOC_Os02g57160 // LOC_Os03g49620 // LOC_Os02g47020 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os01g57560 // LOC_Os04g41160 // LOC_Os08g01270 // LOC_Os03g56160 
GO:0016772	F	transferase activity, transferring phosphorus-containing groups	20	199	4781	24075	1	1	// LOC_Os02g06930 // LOC_Os03g25400 // LOC_Os02g50970 // LOC_Os03g17700 // LOC_Os03g52460 // LOC_Os04g57300 // LOC_Os11g13860 // LOC_Os04g56110 // LOC_Os03g06410 // LOC_Os05g41640 // LOC_Os02g57160 // LOC_Os03g49620 // LOC_Os02g47020 // LOC_Os08g37800 // LOC_Os03g17520 // LOC_Os11g25860 // LOC_Os01g57560 // LOC_Os04g41160 // LOC_Os08g01270 // LOC_Os03g56160 
GO:0015075	F	ion transmembrane transporter activity	5	199	389	24075	0.22	1	// LOC_Os03g52660 // LOC_Os01g45750 // LOC_Os01g48680 // LOC_Os02g54880 // LOC_Os03g17310 
GO:0032555	F	purine ribonucleotide binding	23	199	3292	24075	0.83	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os05g32390 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 
GO:0032553	F	ribonucleotide binding	23	199	3292	24075	0.83	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os05g32390 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 
GO:0008233	F	peptidase activity	5	199	1489	24075	0.99	1	// LOC_Os04g36859 // LOC_Os02g53860 // LOC_Os02g22100 // LOC_Os09g36300 // LOC_Os06g12370 
GO:0016491	F	oxidoreductase activity	19	199	1672	24075	0.1	1	// LOC_Os01g51410 // LOC_Os07g07410 // LOC_Os10g41780 // LOC_Os02g51080 // LOC_Os10g35370 // LOC_Os01g17170 // LOC_Os03g03720 // LOC_Os06g08670 // LOC_Os04g51300 // LOC_Os02g48560 // LOC_Os04g41960 // LOC_Os11g13850 // LOC_Os02g42570 // LOC_Os04g30420 // LOC_Os01g39960 // LOC_Os04g58200 // LOC_Os04g36720 // LOC_Os10g35840 // LOC_Os02g54880 
GO:0043167	F	ion binding	40	199	5700	24075	0.9	1	// LOC_Os01g17170 // LOC_Os07g07400 // LOC_Os10g41780 // LOC_Os06g39140 // LOC_Os02g39710 // LOC_Os04g51300 // LOC_Os02g54624 // LOC_Os03g22790 // LOC_Os01g48680 // LOC_Os01g31690 // LOC_Os10g20630 // LOC_Os07g36080 // LOC_Os03g50310 // LOC_Os03g61670 // LOC_Os03g07790 // LOC_Os07g48410 // LOC_Os03g15740 // LOC_Os06g01210 // LOC_Os08g02630 // LOC_Os06g19444 // LOC_Os01g66890 // LOC_Os01g52110 // LOC_Os07g48200 // LOC_Os07g14270 // LOC_Os04g32950 // LOC_Os03g04169 // LOC_Os06g15330 // LOC_Os07g04650 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os04g30420 // LOC_Os04g41560 // LOC_Os07g04840 // LOC_Os01g67054 // LOC_Os03g57240 // LOC_Os03g57500 // LOC_Os04g41960 // LOC_Os04g36720 // LOC_Os11g45710 // LOC_Os03g49900 
GO:0022891	F	substrate-specific transmembrane transporter activity	5	199	517	24075	0.43	1	// LOC_Os03g52660 // LOC_Os01g45750 // LOC_Os01g48680 // LOC_Os02g54880 // LOC_Os03g17310 
GO:0005215	F	transporter activity	6	199	941	24075	0.79	1	// LOC_Os01g48680 // LOC_Os03g17310 // LOC_Os03g52660 // LOC_Os01g45750 // LOC_Os09g31130 // LOC_Os02g54880 
GO:0030554	F	adenyl nucleotide binding	23	199	3247	24075	0.81	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 // LOC_Os04g36720 
GO:0005515	F	protein binding	23	199	2460	24075	0.3	1	// LOC_Os02g53860 // LOC_Os12g08770 // LOC_Os02g52780 // LOC_Os01g67054 // LOC_Os07g41694 // LOC_Os02g54624 // LOC_Os09g28310 // LOC_Os11g02610 // LOC_Os03g07790 // LOC_Os03g61670 // LOC_Os01g66890 // LOC_Os01g52110 // LOC_Os07g14270 // LOC_Os04g32950 // LOC_Os12g36180 // LOC_Os07g08460 // LOC_Os02g35630 // LOC_Os03g57500 // LOC_Os03g20730 // LOC_Os12g02530 // LOC_Os05g06440 // LOC_Os02g50570 // LOC_Os03g49900 
GO:0001883	F	purine nucleoside binding	23	199	3247	24075	0.81	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 // LOC_Os04g36720 
GO:0001882	F	nucleoside binding	23	199	3257	24075	0.82	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 // LOC_Os04g36720 
GO:0016462	F	pyrophosphatase activity	6	199	743	24075	0.58	1	// LOC_Os06g12370 // LOC_Os02g35630 // LOC_Os09g36300 // LOC_Os03g36540 // LOC_Os11g11340 // LOC_Os03g17310 
GO:0022857	F	transmembrane transporter activity	5	199	643	24075	0.62	1	// LOC_Os03g52660 // LOC_Os01g45750 // LOC_Os01g48680 // LOC_Os02g54880 // LOC_Os03g17310 
GO:0004674	F	protein serine/threonine kinase activity	12	199	1478	24075	0.57	1	// LOC_Os02g50970 // LOC_Os11g13860 // LOC_Os03g17700 // LOC_Os04g56110 // LOC_Os03g06410 // LOC_Os02g06930 // LOC_Os03g49620 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os01g57560 // LOC_Os04g41160 // LOC_Os08g01270 
GO:0004672	F	protein kinase activity	15	199	1575	24075	0.32	1	// LOC_Os02g50970 // LOC_Os03g17700 // LOC_Os11g13860 // LOC_Os04g56110 // LOC_Os03g06410 // LOC_Os02g06930 // LOC_Os02g57160 // LOC_Os03g49620 // LOC_Os03g25400 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os01g57560 // LOC_Os04g41160 // LOC_Os08g01270 // LOC_Os03g56160 
GO:0032559	F	adenyl ribonucleotide binding	22	199	3087	24075	0.8	1	// LOC_Os06g12370 // LOC_Os09g36300 // LOC_Os03g17700 // LOC_Os03g25400 // LOC_Os02g57160 // LOC_Os08g37800 // LOC_Os11g25860 // LOC_Os03g56160 // LOC_Os03g17310 // LOC_Os02g06930 // LOC_Os02g47020 // LOC_Os08g01270 // LOC_Os01g57560 // LOC_Os11g13860 // LOC_Os03g36540 // LOC_Os03g06410 // LOC_Os04g41160 // LOC_Os02g50970 // LOC_Os02g35630 // LOC_Os04g56110 // LOC_Os03g49620 // LOC_Os11g11340 
GO:0017111	F	nucleoside-triphosphatase activity	6	199	726	24075	0.56	1	// LOC_Os06g12370 // LOC_Os02g35630 // LOC_Os09g36300 // LOC_Os03g36540 // LOC_Os11g11340 // LOC_Os03g17310 
GO:0046914	F	transition metal ion binding	28	199	4875	24075	0.99	1	// LOC_Os01g17170 // LOC_Os07g07400 // LOC_Os10g41780 // LOC_Os06g39140 // LOC_Os02g39710 // LOC_Os04g51300 // LOC_Os02g54624 // LOC_Os03g50310 // LOC_Os08g02630 // LOC_Os03g07790 // LOC_Os07g48410 // LOC_Os03g15740 // LOC_Os06g01210 // LOC_Os06g19444 // LOC_Os01g66890 // LOC_Os01g52110 // LOC_Os07g48200 // LOC_Os06g15330 // LOC_Os07g04650 // LOC_Os04g42020 // LOC_Os02g49880 // LOC_Os04g30420 // LOC_Os04g41560 // LOC_Os03g57240 // LOC_Os03g57500 // LOC_Os04g41960 // LOC_Os04g36720 // LOC_Os03g49900 
GO:0009521	C	photosystem	17	199	72	24075	7.7e-19	8.5e-17	// LOC_Os12g23200 // LOC_Os03g56670 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os07g04840 // LOC_Os07g05480 // LOC_Os03g22370 // LOC_Os08g44680 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os07g25430 // LOC_Os08g02630 // LOC_Os01g56680 // LOC_Os08g10020 // LOC_Os12g08770 // LOC_Os09g30340 // LOC_Os05g48630 
GO:0034357	C	photosynthetic membrane	17	199	89	24075	1.8e-17	9.7e-16	// LOC_Os12g23200 // LOC_Os03g56670 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os07g04840 // LOC_Os07g05480 // LOC_Os03g22370 // LOC_Os08g44680 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os07g25430 // LOC_Os08g02630 // LOC_Os01g56680 // LOC_Os08g10020 // LOC_Os12g08770 // LOC_Os09g30340 // LOC_Os05g48630 
GO:0009579	C	thylakoid	17	199	93	24075	3.4e-17	1.2e-15	// LOC_Os12g23200 // LOC_Os03g56670 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os07g04840 // LOC_Os07g05480 // LOC_Os03g22370 // LOC_Os08g44680 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os07g25430 // LOC_Os08g02630 // LOC_Os01g56680 // LOC_Os08g10020 // LOC_Os12g08770 // LOC_Os09g30340 // LOC_Os05g48630 
GO:0009522	C	photosystem I	8	199	18	24075	2.4e-11	6.7e-10	// LOC_Os12g23200 // LOC_Os12g08770 // LOC_Os07g25430 // LOC_Os07g05480 // LOC_Os08g44680 // LOC_Os03g56670 // LOC_Os09g30340 // LOC_Os05g48630 
GO:0009523	C	photosystem II	9	199	46	24075	6.4e-10	1.4e-08	// LOC_Os07g04840 // LOC_Os01g31690 // LOC_Os07g36080 // LOC_Os03g22370 // LOC_Os07g47640 // LOC_Os05g43310 // LOC_Os08g02630 // LOC_Os01g56680 // LOC_Os08g10020 
GO:0009538	C	photosystem I reaction center	5	199	5	24075	8.6e-09	1.6e-07	// LOC_Os12g23200 // LOC_Os03g56670 // LOC_Os07g25430 // LOC_Os05g48630 // LOC_Os08g44680 
